continent,country,year,pop,gdpPercap,lifeexp,infmort,fertility
Africa,Guinea,2010,11012406,498.890948354065,57.9,71.2,5.17
Africa,Guinea,2015,12608590,,59.1,61,4.75
Africa,Guinea-Bissau,1960,616407,,43.14,,5.83
Africa,Guinea-Bissau,1965,652566,,44.39,,5.14
Africa,Guinea-Bissau,1970,711828,146.156848283574,45.5,,6.07
Africa,Guinea-Bissau,1975,778482,155.746009156281,46.54,,6.87
Africa,Guinea-Bissau,1980,849886,134.775224324203,47.83,132.5,6.32
Africa,Guinea-Bissau,1985,944941,163.872692369153,49.49,127.3,6.74
Africa,Guinea-Bissau,1990,1056208,176.229359557966,51.5,135.5,6.65
Africa,Guinea-Bissau,1995,1180877,184.239548742164,52.3,122.1,6.31
Africa,Guinea-Bissau,2000,1315455,163.787807488664,52.8,106.9,5.85
Africa,Guinea-Bissau,2005,1462784,144.088385708348,52.9,90.1,5.46
Africa,Guinea-Bissau,2010,1634196,149.550887837199,54.3,73.4,5.12
Africa,Guinea-Bissau,2015,1844325,,55.6,60.3,4.8
Americas,Guyana,1960,564222,683.926197489641,59.08,67.7,5.67
Americas,Guyana,1965,650379,678.152464024822,59.92,58.3,5.27
Americas,Guyana,1970,695561,784.405526330545,60.75,55.4,5.07
Americas,Guyana,1975,740167,869.295350103423,61.56,54.6,4.76
Americas,Guyana,1980,786614,792.956150411765,62.34,53.2,3.65
Americas,Guyana,1985,765043,651.1572213588,63.21,50.8,2.6
Americas,Guyana,1990,720282,613.851063750031,64.2,46.6,2.47
Americas,Guyana,1995,726695,857.314473885193,64.4,41.4,2.49
Americas,Guyana,2000,742218,960.186798353045,64.2,37.2,2.59
Americas,Guyana,2005,742495,994.263546825231,64.4,34.4,2.74
Americas,Guyana,2010,753362,1212.38695062931,65.5,33.5,2.68
Americas,Guyana,2015,767085,,66.8,32,2.47
Americas,Haiti,1960,3866160,,42.1,194.8,6.32
Americas,Haiti,1965,4271133,,44.93,179.1,6.18
Americas,Haiti,1970,4708639,,47.1,163.4,5.76
Americas,Haiti,1975,5140357,,48.9,146,5.64
Americas,Haiti,1980,5688832,,50.62,129.4,6.06
Americas,Haiti,1985,6384196,,52.42,114.3,6.03
Americas,Haiti,1990,7099733,,54.3,101,5.43
Americas,Haiti,1995,7819806,413.866465101564,56.2,87.8,4.89
Americas,Haiti,2000,8549202,428.636947167701,58.7,75,4.3
Americas,Haiti,2005,9263409,384.899966848058,60,65.6,3.75
Americas,Haiti,2010,9999617,369.727956280726,32.2,85.5,3.35
Americas,Haiti,2015,10711067,,64.3,52.2,3.03
Americas,Honduras,1960,2002333,750.144226260068,47.71,140.9,7.46
Americas,Honduras,1965,2352637,818.868187909992,51.35,120.5,7.44
Americas,Honduras,1970,2691309,888.813875329812,54.68,102.2,7.27
Americas,Honduras,1975,3107735,921.224609241136,58.34,85,6.84
Americas,Honduras,1980,3635862,1113.21896128071,62.5,69.2,6.31
Americas,Honduras,1985,4237436,1040.21969606149,66.86,55.8,5.68
Americas,Honduras,1990,4903363,1048.77172320303,70.3,45.1,5.14
Americas,Honduras,1995,5591136,1094.41938149957,70.1,36.9,4.62
Americas,Honduras,2000,6243080,1138.14674888036,70.5,30.5,4
Americas,Honduras,2005,6880181,1296.44740320058,71.2,25,3.49
Americas,Honduras,2010,7503875,1410.24869110959,72,20.7,3.15
Americas,Honduras,2015,8075060,,73,17.4,2.91
Asia,"Hong Kong, China",1960,3075752,,67.45,,5.16
Asia,"Hong Kong, China",1965,3801814,4594.97536518094,69.96,,4.55
Asia,"Hong Kong, China",1970,3958197,6086.55824785881,71.89,,3.42
Asia,"Hong Kong, China",1975,4355301,7952.37026970122,73.49,,2.81
Asia,"Hong Kong, China",1980,5053684,11902.2728312653,74.93,,1.97
Asia,"Hong Kong, China",1985,5414790,14655.7218148811,76.28,,1.5
Asia,"Hong Kong, China",1990,5794034,19876.0977046389,77.52,,1.3
Asia,"Hong Kong, China",1995,6144498,24168.82374801,78.72,,1.04
Asia,"Hong Kong, China",2000,6783502,24931.2247734282,80.36,,0.88
Asia,"Hong Kong, China",2005,6842465,30264.7802360699,81.92,,0.99
Asia,"Hong Kong, China",2010,6993570,35914.269854166,82.84,,1.08
Asia,"Hong Kong, China",2015,7287983,,83.73,,1.17
Europe,Hungary,1960,10001270,1048.55274020199,68.13,53.4,2.05
Europe,Hungary,1965,10170472,1805.21863183931,69.22,44.4,1.89
Europe,Hungary,1970,10345553,2405.63551392565,69.29,39,2.03
Europe,Hungary,1975,10541344,3198.34739033277,69.46,35.8,2.12
Europe,Hungary,1980,10759022,3752.8353789034,69.18,23.8,1.98
Europe,Hungary,1985,10572975,4166.7536245002,69.01,21.4,1.83
Europe,Hungary,1990,10385061,4354.05688546269,69.5,16.9,1.83
Europe,Hungary,1995,10351994,3875.29612768323,70.1,12.1,1.56
Europe,Hungary,2000,10224113,4536.88154013947,71.8,9.7,1.31
Europe,Hungary,2005,10095964,5634.42379955,73.1,7.2,1.3
Europe,Hungary,2010,10014633,5625.77175618917,74.6,5.7,1.36
Europe,Hungary,2015,9855023,,76.7,5.3,1.44
Europe,Iceland,1960,175520,10113.0189551048,74.22,17.5,4.13
Europe,Iceland,1965,192251,13005.2145372456,74,15.5,3.6
Europe,Iceland,1970,204392,13656.1639007398,74,12.8,3.03
Europe,Iceland,1975,217958,17468.5772442397,75.57,10.3,2.65
Europe,Iceland,1980,228127,22623.9936526584,76.92,7.8,2.31
Europe,Iceland,1985,241411,23965.3267498167,77.85,6.1,2.15
Europe,Iceland,1990,254830,26539.7283208414,78.3,5.1,2.16
Europe,Iceland,1995,267454,25620.6752563058,78.9,4.1,2.13
Europe,Iceland,2000,281214,30927.6857980044,80.5,3.1,2.01
Europe,Iceland,2005,296745,36127.2531938196,81.7,2.4,2.06
Europe,Iceland,2010,318042,33883.4050691418,82.8,1.9,2.12
Europe,Iceland,2015,329425,,83.3,1.6,2.06
Asia,India,1960,449661874,180.230212094877,41.26,165.1,5.87
Asia,India,1965,497920270,192.697056984645,44.98,153.2,5.78
Asia,India,1970,553943226,216.208650321143,48.65,142.8,5.49
Asia,India,1975,621703641,222.149284560809,52.25,130.3,5.08
Asia,India,1980,697229745,230.941740474655,55.1,114.3,4.68
Asia,India,1985,782085127,264.772470230085,56.81,100.6,4.28
Asia,India,1990,870601776,317.585714408191,58.2,88.3,3.88
Asia,India,1995,960874982,368.657468390617,59.9,77.5,3.47
Asia,India,2000,1053481072,450.593409150497,61.5,66.4,3.15
Asia,India,2005,1144326293,575.494456297527,63.6,55.8,2.82
Asia,India,2010,1230984504,790.68822316548,65.4,46.3,2.56
Asia,India,2015,1311050527,,67.2,37.9,2.43
Asia,Indonesia,1960,87792512,210.142267520492,45.01,148.4,5.67
Asia,Indonesia,1965,100308896,203.009322253931,43.77,130.6,5.61
Asia,Indonesia,1970,114834781,240.186824486564,52.71,113.1,5.47
Asia,Indonesia,1975,130724118,307.335034205394,56.04,97.8,5.04
Asia,Indonesia,1980,147490366,398.814339229452,59.01,85.4,4.43
Asia,Indonesia,1985,165012195,468.774003612279,61.66,74,3.75
Asia,Indonesia,1990,181436821,601.589608225113,64,62.2,3.12
Asia,Indonesia,1995,196957845,809.222252919146,66.1,50.8,2.69
Asia,Indonesia,2000,211540428,780.092078957125,67.5,41.1,2.48
Asia,Indonesia,2005,226254703,918.838191694959,68.7,33.4,2.49
Asia,Indonesia,2010,241613126,1137.12645487646,69.8,27.4,2.43
Asia,Indonesia,2015,257563815,,71.1,22.8,2.28
Asia,Iran,1960,21906905,,46,191.61,6.93
Asia,Iran,1965,24955116,969.255226463383,49.04,155.99,6.83
Asia,Iran,1970,28514011,1445.7718339591,52.43,150.8,6.44
Asia,Iran,1975,32730555,2020.14704446655,57.1,105.8,6.21
Asia,Iran,1980,38668222,1481.49315256854,56.24,78.3,6.48
Asia,Iran,1985,47290793,1467.44812972369,57.39,57.6,6.22
Asia,Iran,1990,56169196,1251.46460552862,66,44.6,4.82
Asia,Iran,1995,60318632,1377.23988814932,69.9,36.2,3.2
Asia,Iran,2000,65850062,1538.13849069724,71.4,28.6,2.19
Asia,Iran,2005,70122115,1895.98318568971,71.9,21.7,1.87
Asia,Iran,2010,74253373,,73.7,16.4,1.9
Asia,Iran,2015,79109272,,74.6,13.4,1.91
Asia,Iraq,1960,7289759,,46.96,131.7,6.25
Asia,Iraq,1965,8375791,,52.52,102.1,7.04
Asia,Iraq,1970,9917982,,56.61,81.5,7.36
Asia,Iraq,1975,11684585,,59.19,66.2,6.99
Asia,Iraq,1980,13653358,,57.91,55,6.57
Asia,Iraq,1985,15576396,,59.36,47.4,6.22
Asia,Iraq,1990,17478455,,65.7,42.3,5.88
Asia,Iraq,1995,20217759,,65.3,38.9,5.42
Asia,Iraq,2000,23574751,1096.81356702347,65.8,35.8,4.97
Asia,Iraq,2005,27017712,703.77548346803,65.7,33,4.56
Asia,Iraq,2010,30868156,764.004238899143,67.3,30,4.21
Asia,Iraq,2015,36423395,,67.4,26.5,3.91
Europe,Ireland,1960,2819059,,70.76,30.4,3.86
Europe,Ireland,1965,2857104,,71.35,24.7,3.95
Europe,Ireland,1970,2947339,,71.68,19,3.81
Europe,Ireland,1975,3180805,,72.68,17,3.57
Europe,Ireland,1980,3431078,,73.66,12,3
Europe,Ireland,1985,3560225,,74.84,8.9,2.45
Europe,Ireland,1990,3563106,,76.3,7.7,2
Europe,Ireland,1995,3645333,,77.1,6.1,1.9
Europe,Ireland,2000,3841574,25386.5871903027,77.8,5.9,1.95
Europe,Ireland,2005,4203700,29514.6187223161,79.7,4.4,1.99
Europe,Ireland,2010,4617334,26744.444690161,81,3.5,2
Europe,Ireland,2015,4688465,,81.7,3,1.99
Asia,Israel,1960,2089891,5891.77190963548,68.55,32,3.84
Asia,Israel,1965,2522530,7794.07266197032,69.93,,3.81
Asia,Israel,1970,2849623,10058.2650066342,70.96,24,3.82
Asia,Israel,1975,3336760,12387.6091561874,72.04,22.4,3.66
Asia,Israel,1980,3744667,13314.4954771679,73.47,15.3,3.28
Asia,Israel,1985,4082781,14124.795606965,75.1,12.1,3.09
Asia,Israel,1990,4499161,15829.0235326097,76.7,9.7,3
Asia,Israel,1995,5331622,18271.5128891358,77.4,7.2,2.92
Asia,Israel,2000,6013711,20768.3992800785,78.6,5.6,2.92
Asia,Israel,2005,6603677,20955.0079914569,79.7,4.5,2.91
Asia,Israel,2010,7420368,22848.1432726787,81.6,3.7,2.92
Asia,Israel,2015,8064036,,82.1,3.2,2.86
Europe,Italy,1960,49714962,5904.47290831682,69.19,44.2,2.37
Europe,Italy,1965,51693136,7316.17949373395,70.24,35.7,2.52
Europe,Italy,1970,53522670,9555.23865704009,71.62,29.7,2.47
Europe,Italy,1975,55268549,10810.3281406031,72.72,20.5,2.17
Europe,Italy,1980,56336446,13183.5905053365,74.07,14.3,1.72
Europe,Italy,1985,56910888,14187.0841371865,75.62,10.5,1.41
Europe,Italy,1990,57007577,16526.778734518,77,8.3,1.3
Europe,Italy,1995,57120136,17586.0715347386,78.1,6.4,1.24
Europe,Italy,2000,57147081,19318.7376020483,79.6,4.7,1.22
Europe,Italy,2005,58657355,19764.9910059361,81.1,3.7,1.32
Europe,Italy,2010,59588007,19227.7628409354,81.9,3.4,1.44
Europe,Italy,2015,59797685,,82.2,2.9,1.52
Americas,Jamaica,1960,1630914,,65.91,62,5.42
Americas,Jamaica,1965,1763436,,68.73,52.4,5.82
Americas,Jamaica,1970,1873353,3347.63077754166,70.72,44.8,5.48
Americas,Jamaica,1975,2017830,3392.73463324462,72.29,37.8,4.48
Americas,Jamaica,1980,2142438,2707.63079164951,73.82,32.9,3.73
Americas,Jamaica,1985,2312337,2559.42324194095,74.79,29,3.31
Americas,Jamaica,1990,2385806,3164.91639932165,74.8,25.4,2.95
Americas,Jamaica,1995,2489540,3680.85322027362,74.7,21.9,2.74
Americas,Jamaica,2000,2600095,3464.73099213683,74.4,18.7,2.6
Americas,Jamaica,2005,2677888,3703.75491357368,75.4,16.9,2.47
Americas,Jamaica,2010,2741253,3574.88492853451,74.8,15.5,2.33
Americas,Jamaica,2015,2793335,,75,13.5,2.21
Asia,Japan,1960,92500754,7774.69491793548,67.78,30.4,2
Asia,Japan,1965,97341852,11556.674480541,70.31,19.1,1.98
Asia,Japan,1970,103707537,16753.1867741975,72.05,13.4,2.1
Asia,Japan,1975,110804519,19579.4425828697,74.38,10,2
Asia,Japan,1980,115912104,23194.4988466865,76.16,7.4,1.78
Asia,Japan,1985,119988663,27624.6031655257,77.8,5.5,1.72
Asia,Japan,1990,122249285,34597.3472982766,79,4.6,1.57
Asia,Japan,1995,124483305,36454.7765945964,79.7,4.1,1.41
Asia,Japan,2000,125714674,37634.4193540286,81,3.3,1.32
Asia,Japan,2005,126978754,39541.0964546085,82,2.7,1.31
Asia,Japan,2010,127319802,40012.8069472807,82.7,2.4,1.37
Asia,Japan,2015,126573481,,83.2,2,1.45
Asia,Jordan,1960,888632,,53.3,107.5,7.69
Asia,Jordan,1965,1119798,,57.35,82.8,8.06
Asia,Jordan,1970,1654769,,61.15,65.7,7.93
Asia,Jordan,1975,1985121,1020.03434551345,64.64,53.3,7.6
Asia,Jordan,1980,2280670,1847.26286792916,67.51,43.5,7.26
Asia,Jordan,1985,2782885,1951.31055720951,69.75,35.7,6.58
Asia,Jordan,1990,3358453,1527.09615200808,71.5,30,5.54
Asia,Jordan,1995,4320158,1673.17043589609,72.5,26.2,4.68
Asia,Jordan,2000,4767476,1775.34043359631,73.4,23.2,4.05
Asia,Jordan,2005,5332982,2161.13737642467,74.5,20.4,3.73
Asia,Jordan,2010,6517912,2393.02489355487,77.9,17.8,3.46
Asia,Jordan,2015,7594547,,78.5,15.4,3.12
Asia,Kazakhstan,1960,9995997,,58.91,,4.56
Asia,Kazakhstan,1965,11909001,,61.24,,4.06
Asia,Kazakhstan,1970,13109992,,63.27,,3.54
Asia,Kazakhstan,1975,14136006,,64.64,63.4,3.25
Asia,Kazakhstan,1980,14918991,,66.05,57.8,2.97
Asia,Kazakhstan,1985,15780002,,68.07,49.9,3.02
Asia,Kazakhstan,1990,16530027,1593.96453115291,68,44.7,2.84
Asia,Kazakhstan,1995,15925913,1015.84588406329,63.6,44.8,2.24
Asia,Kazakhstan,2000,14956769,1222.99078223378,64.9,37.5,1.92
Asia,Kazakhstan,2005,15451752,1938.73649764765,65.3,28.6,2.28
Asia,Kazakhstan,2010,16310624,2483.6019699185,68.5,19.3,2.54
Asia,Kazakhstan,2015,17625226,,70.2,12.6,2.4
Africa,Kenya,1960,8105440,261.119018461675,47.42,118.6,7.95
Africa,Kenya,1965,9504702,261.525666243929,50.75,101.2,8.12
Africa,Kenya,1970,11252466,291.168334745468,53.83,91.3,8.08
Africa,Kenya,1975,13486241,386.344583787284,56.89,80.7,7.84
Africa,Kenya,1980,16267906,435.064102165331,59.96,69.4,7.46
Africa,Kenya,1985,19660713,407.715880395589,61.96,62.7,6.92
Africa,Kenya,1990,23446229,449.691435326338,61.8,65.8,6.04
Africa,Kenya,1995,27373035,416.796822822168,58.1,71.9,5.25
Africa,Kenya,2000,31065820,408.528695331396,55.6,66.5,5.01
Africa,Kenya,2005,35349040,429.245497133727,57.2,54.3,4.92
Africa,Kenya,2010,40328313,470.842477665753,62.9,42.4,4.62
Africa,Kenya,2015,46050302,,65.1,35.5,4.24
Oceania,Kiribati,1960,41234,,45.84,,6.95
Oceania,Kiribati,1965,46455,,47.84,113.9,7.22
Oceania,Kiribati,1970,51181,1163.39323733417,49.82,97.3,6.05
Oceania,Kiribati,1975,55169,2187.51591835995,51.81,88.5,4.9
Oceania,Kiribati,1980,59340,705.217136838557,53.75,86.1,5.07
Oceania,Kiribati,1985,64006,692.047621472987,56.04,81.4,4.86
Oceania,Kiribati,1990,72411,665.023159879024,58,69.4,4.63
Oceania,Kiribati,1995,77727,650.556846912913,58.9,60.3,4.41
Oceania,Kiribati,2000,84406,808.465283273701,59.8,53.2,3.88
Oceania,Kiribati,2005,92329,804.609759988736,60.8,49.5,3.32
Oceania,Kiribati,2010,102648,740.649954212454,61.9,48.3,3.05
Oceania,Kiribati,2015,112423,,63,43.6,2.89
Asia,Kuwait,1960,261962,,62.15,101.6,7.25
Asia,Kuwait,1965,482173,,65.92,72.6,7.41
Asia,Kuwait,1970,750184,,68.93,53.5,7.24
Asia,Kuwait,1975,1051187,,71.39,40.5,6.43
Asia,Kuwait,1980,1384342,,73.58,29.6,5.52
Asia,Kuwait,1985,1735320,,75.59,19.7,4.09
Asia,Kuwait,1990,2058832,,77.2,15.3,2.36
Asia,Kuwait,1995,1637031,20967.9913214838,76.5,12.7,2.47
Asia,Kuwait,2000,1929470,19548.3793316299,77.7,10.9,2.87
Asia,Kuwait,2005,2263604,24720.0288120184,77.7,10.1,2.63
Asia,Kuwait,2010,3059473,20676.2501306598,78.5,9.2,2.67
Asia,Kuwait,2015,3892115,,80.3,7.3,2.55
Asia,Kyrgyz Republic,1960,2172500,,56.09,,5.17
Asia,Kyrgyz Republic,1965,2573494,,58.34,,5.27
Asia,Kyrgyz Republic,1970,2964499,,60.3,92.8,4.89
Asia,Kyrgyz Republic,1975,3299001,,61.6,87.9,4.37
Asia,Kyrgyz Republic,1980,3627499,,62.89,78.8,4.04
Asia,Kyrgyz Republic,1985,4013498,,64.86,64.4,4.09
Asia,Kyrgyz Republic,1990,4394502,467.994743431679,66,54.1,3.86
Asia,Kyrgyz Republic,1995,4592135,227.070818911029,65.1,51.3,3.3
Asia,Kyrgyz Republic,2000,4954850,276.43459539643,65.9,41.6,2.67
Asia,Kyrgyz Republic,2005,5115470,322.415431622119,66.5,34.2,2.58
Asia,Kyrgyz Republic,2010,5464567,371.598408254487,67.9,26.5,2.97
Asia,Kyrgyz Republic,2015,5939962,,69.8,19,3.04
Asia,Lao,1960,2119944,,42.13,155,5.96
Asia,Lao,1965,2381063,,43.39,,5.97
Asia,Lao,1970,2686025,,44.66,141.1,5.97
Asia,Lao,1975,3047864,,45.85,134,6.06
Asia,Lao,1980,3252701,,46.91,134.7,6.28
Asia,Lao,1985,3680145,209.295193667641,48.54,123,6.36
Asia,Lao,1990,4247839,223.834890187693,51.5,111.1,6.15
Asia,Lao,1995,4857774,264.209314801388,53.6,97.4,5.4
Asia,Lao,2000,5342879,324.019694625313,56.1,83.2,4.19
Asia,Lao,2005,5745012,407.834705132035,60.1,70.2,3.56
Asia,Lao,2010,6260544,550.226513542593,64.1,59,3.29
Asia,Lao,2015,6802023,,67.1,50.7,2.87
Europe,Latvia,1960,2132368,,70.37,35,1.9
Europe,Latvia,1965,2261259,1561.265255329,71.29,,1.81
Europe,Latvia,1970,2365753,2096.00964766821,70.31,21,1.91
Europe,Latvia,1975,2457027,2710.32032818524,69.37,,1.94
Europe,Latvia,1980,2513397,3199.1648557709,69.23,19.4,1.94
Europe,Latvia,1985,2582079,3682.77466026407,69.72,16.8,2.13
Europe,Latvia,1990,2663985,3911.02061272868,69.6,16.6,1.92
Europe,Latvia,1995,2487988,2389.71789574548,66.5,19.7,1.36
Europe,Latvia,2000,2371481,3303.02811829401,70.5,14.5,1.18
Europe,Latvia,2005,2227559,5212.14822278557,71.1,10.7,1.39
Europe,Latvia,2010,2090519,5367.14584416597,73.9,8.2,1.55
Europe,Latvia,2015,1970503,,75.4,6.9,1.64
Asia,Lebanon,1960,1804927,,62.9,57.6,5.74
Asia,Lebanon,1965,2092354,,64.25,51.4,5.5
Asia,Lebanon,1970,2297403,,65.52,48.1,4.95
Asia,Lebanon,1975,2575693,,66.54,45.4,4.44
Asia,Lebanon,1980,2605294,,67.21,40.3,4
Asia,Lebanon,1985,2676593,,68.07,33.6,3.48
Asia,Lebanon,1990,2703019,3345.09629714035,69.3,26.9,3
Asia,Lebanon,1995,3033406,5299.77590965403,73.4,21.8,2.62
Asia,Lebanon,2000,3235380,5334.88024343354,75.9,17.1,2.23
Asia,Lebanon,2005,3986865,5213.74321277495,77.3,12.1,1.77
Asia,Lebanon,2010,4337156,6575.26074575136,78.1,8.7,1.51
Asia,Lebanon,2015,5850743,,78.9,7.1,1.49
Africa,Lesotho,1960,851412,132.254095549511,47.02,143.3,5.84
Africa,Lesotho,1965,933251,173.390862801111,48.79,140.9,5.8
Africa,Lesotho,1970,1032240,179.012589223436,49.67,131.6,5.81
Africa,Lesotho,1975,1149090,204.665953928761,51.63,114.6,5.76
Africa,Lesotho,1980,1307403,288.093954427212,54.65,93.5,5.59
Africa,Lesotho,1985,1467856,297.357935315181,57.31,77.4,5.31
Africa,Lesotho,1990,1597534,315.712499702667,60.5,70.8,4.92
Africa,Lesotho,1995,1753824,351.069972699655,58.7,76.6,4.55
Africa,Lesotho,2000,1856225,401.800961682986,50.7,84.1,4.09
Africa,Lesotho,2005,1925844,446.79636102405,43.1,88.1,3.56
Africa,Lesotho,2010,2010586,535.286254853063,46.4,75.2,3.21
Africa,Lesotho,2015,2135022,,47.1,69.2,2.94
Africa,Liberia,1960,1120314,605.540826054124,35.24,212,6.41
Africa,Liberia,1965,1252968,633.480837419631,37.23,206.8,6.52
Africa,Liberia,1970,1419728,770.629051480284,40.1,191.3,6.7
Africa,Liberia,1975,1628656,725.374795536934,43.68,174.2,6.88
Africa,Liberia,1980,1892529,693.220131897583,47.14,160.8,6.97
Africa,Liberia,1985,2197442,542.843063889741,48.58,156.7,6.88
Africa,Liberia,1990,2102877,194.226174569411,48.6,170.1,6.5
Africa,Liberia,1995,2079921,54.889626625242,50.9,158.3,6.16
Africa,Liberia,2000,2891968,182.942773467756,55.8,123,5.88
Africa,Liberia,2005,3269786,181.81677644959,58.4,87.6,5.46
Africa,Liberia,2010,3957990,262.924666055245,60.8,65.2,5.02
Africa,Liberia,2015,4503438,,63.2,52.8,4.64
Africa,Libya,1960,1434576,,44.59,164.5,7.54
Africa,Libya,1965,1717255,,52.77,126.6,7.71
Africa,Libya,1970,2114264,,59.01,96,7.87
Africa,Libya,1975,2621730,,64.06,72.8,7.99
Africa,Libya,1980,3191304,,68.13,57,7.77
Africa,Libya,1985,3840635,,71.09,45.5,6.58
Africa,Libya,1990,4398419,,73.4,35.5,4.97
Africa,Libya,1995,4878202,,74.6,28.4,3.73
Africa,Libya,2000,5337264,6350.93202640904,74.8,24.2,3.05
Africa,Libya,2005,5801543,7155.14368039675,75.4,19.8,2.79
Africa,Libya,2010,6265697,,75.9,14.3,2.53
Africa,Libya,2015,6278438,,74.1,11.4,2.26
Europe,Lithuania,1960,2770737,,70.33,52,2.55
Europe,Lithuania,1965,2966947,,71.76,,2.35
Europe,Lithuania,1970,3137373,,71.16,20.5,2.31
Europe,Lithuania,1975,3299819,,71.24,20.2,2.21
Europe,Lithuania,1980,3431933,,70.78,18.1,2.06
Europe,Lithuania,1985,3563741,,70.78,15.4,2.06
Europe,Lithuania,1990,3697393,4291.29654461941,71.5,13.4,1.96
Europe,Lithuania,1995,3628079,2536.09554808481,69,13.5,1.64
Europe,Lithuania,2000,3486373,3279.68349915514,72.1,9.6,1.34
Europe,Lithuania,2005,3343268,4977.05388859045,71.7,8.1,1.33
Europe,Lithuania,2010,3122835,5612.55021478881,73.9,5.6,1.47
Europe,Lithuania,2015,2878405,,75.2,3.3,1.55
Europe,Luxembourg,1960,314586,13676.0799304483,68.99,33,2.35
Europe,Luxembourg,1965,330164,15197.6814583056,69.31,24.4,2.34
Europe,Luxembourg,1970,339673,17442.4231422574,69.47,19.3,1.96
Europe,Luxembourg,1975,353984,19317.230835292,70.37,14.2,1.57
Europe,Luxembourg,1980,364044,21011.6704546703,72.42,11.2,1.46
Europe,Luxembourg,1985,366884,23571.7725793439,73.51,9.4,1.45
Europe,Luxembourg,1990,381787,32482.2196643678,75.2,7.3,1.56
Europe,Luxembourg,1995,408148,36882.3365837882,76.9,5.2,1.71
Europe,Luxembourg,2000,436107,46478.4514717718,78.5,3.9,1.7
Europe,Luxembourg,2005,457847,52810.4750779191,80,2.8,1.63
Europe,Luxembourg,2010,507889,52210.0393983725,81.3,1.9,1.64
Europe,Luxembourg,2015,567110,,82.2,1.5,1.69
Asia,"Macao, China",1960,171456,,64.93,,4.95
Asia,"Macao, China",1965,206910,,67.24,,3.59
Asia,"Macao, China",1970,250997,,69.2,,2.17
Asia,"Macao, China",1975,248213,,70.95,,1.48
Asia,"Macao, China",1980,246236,,72.57,,1.67
Asia,"Macao, China",1985,296222,10616.0051582934,74.03,,2.04
Asia,"Macao, China",1990,359735,13032.8141409649,75.36,,1.69
Asia,"Macao, China",1995,398459,15669.1807839702,76.56,,1.24
Asia,"Macao, China",2000,431907,14127.566672918,77.63,,0.94
Asia,"Macao, China",2005,468149,22646.9724382622,78.67,,0.85
Asia,"Macao, China",2010,534626,34659.6530004152,79.75,,1
Asia,"Macao, China",2015,587606,,80.82,,1.13
Europe,"Macedonia, FYR",1960,1488664,,60.85,120,3.72
Europe,"Macedonia, FYR",1965,1592434,,63.92,,3.36
Europe,"Macedonia, FYR",1970,1720798,,66.63,85,2.98
Europe,"Macedonia, FYR",1975,1803009,,68.41,,2.75
Europe,"Macedonia, FYR",1980,1924194,,69.08,52,2.57
Europe,"Macedonia, FYR",1985,1981532,,70.26,45,2.4
Europe,"Macedonia, FYR",1990,1996227,1969.79455142126,71.7,33,2.24
Europe,"Macedonia, FYR",1995,1953544,1586.24392795862,71.8,22,1.99
Europe,"Macedonia, FYR",2000,2012051,1782.70033363965,72.9,14.2,1.68
Europe,"Macedonia, FYR",2005,2042894,1897.84083559891,73.8,12.1,1.52
Europe,"Macedonia, FYR",2010,2062443,2218.02022068004,75.2,8.7,1.45
Europe,"Macedonia, FYR",2015,2078453,,76.5,4.8,1.43
Africa,Madagascar,1960,5099371,409.460292259575,41.96,112,7.3
Africa,Madagascar,1965,5769219,387.269548616546,44.85,111,7.3
Africa,Madagascar,1970,6576301,426.855454913028,47.77,93.2,7.33
Africa,Madagascar,1975,7575757,382.428889020596,50.59,99.5,7.22
Africa,Madagascar,1980,8746516,354.274044202286,53.01,105.4,6.51
Africa,Madagascar,1985,9981113,285.750975467365,54.19,109.6,6.15
Africa,Madagascar,1990,11545782,282.838491061065,56,98.1,6.26
Africa,Madagascar,1995,13452526,238.807308902432,57.2,85.9,6
Africa,Madagascar,2000,15744811,246.276387630185,59.1,69.7,5.55
Africa,Madagascar,2005,18290394,237.245453815812,61.2,53.5,5.04
Africa,Madagascar,2010,21079532,238.46935705214,62.4,42.1,4.65
Africa,Madagascar,2015,24235390,,63.5,35.9,4.35
Africa,Malawi,1960,3618604,96.090120112618,38.51,218.2,6.91
Africa,Malawi,1965,4058680,106.773539746913,39.75,213.3,7.1
Africa,Malawi,1970,4603739,119.334038767185,41.62,207.7,7.3
Africa,Malawi,1975,5292816,149.057462379195,43.79,184,7.52
Africa,Malawi,1980,6163225,162.216471311692,45.72,151.8,7.62
Africa,Malawi,1985,7205635,153.92522893541,47.6,146.9,7.55
Africa,Malawi,1990,9408998,132.109740272025,48.8,142.5,7
Africa,Malawi,1995,9822812,146.538680267931,46.9,121.9,6.48
Africa,Malawi,2000,11193230,155.764379004094,45.4,103.5,6.25
Africa,Malawi,2005,12747846,150.937809885686,48.5,70.7,5.95
Africa,Malawi,2010,14769824,186.758672615192,55.4,57.5,5.64
Africa,Malawi,2015,17215232,,60.5,43.4,5.23
Asia,Malaysia,1960,8160975,812.530002358787,59.89,67.4,6.19
Asia,Malaysia,1965,9569784,966.259659152182,62.71,53.4,5.66
Asia,Malaysia,1970,10908634,1139.36285936443,65.08,43.5,4.87
Asia,Malaysia,1975,12311782,1424.27774184111,67.13,34.2,4.21
Asia,Malaysia,1980,13833739,1909.45890579546,68.89,25.4,3.79
Asia,Malaysia,1985,15764340,2149.21502308374,70.45,18.6,3.66
